    75     10    15
Wavelength (Angstroms)
  5.427E-02  5.099E-02  4.815E-02  4.554E-02  4.299E-02  4.046E-02  3.810E-02  3.626E-02  3.444E-02  3.126E-02
  2.644E-02  2.157E-02  1.682E-02  1.229E-02  7.828E-03  4.310E-03  3.452E-03  2.513E-03  1.483E-03  9.103E-04
  6.550E-04  3.918E-04  1.201E-04  0.000E+00  0.000E+00
CO2          + hv           = CP           + O2           + E            +             545.4
  1.248E-01  1.248E-01  1.248E-01  1.248E-01  1.248E-01  1.248E-01  1.248E-01  1.248E-01  1.248E-01  1.248E-01
  1.248E-01  1.160E-01  1.109E-01  1.052E-01  1.021E-01  9.996E-02  9.912E-02  9.851E-02  9.813E-02  9.965E-02
  1.030E-01  1.027E-01  9.634E-02  9.093E-02  7.954E-02  7.022E-02  6.599E-02  6.694E-02  6.870E-02  7.472E-02
  8.042E-02  8.413E-02  8.393E-02  7.769E-02  7.040E-02  6.038E-02  4.773E-02  3.318E-02  2.125E-02  1.322E-02
  8.089E-03  4.729E-03  1.592E-03  1.175E-03  1.341E-03  4.007E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
CO2          + hv           = CO2PP        + E            + E            +             342.5
  2.856E-02  2.856E-02  2.856E-02  2.856E-02  2.856E-02  2.856E-02  2.856E-02  2.856E-02  2.856E-02  2.856E-02
  2.856E-02  2.101E-02  1.661E-02  1.344E-02  1.137E-02  9.860E-03  1.332E-02  9.485E-03  1.221E-02  1.115E-02
  1.159E-02  1.104E-02  8.595E-03  7.595E-03  5.817E-03  6.224E-03  5.100E-03  4.459E-03  5.007E-03  3.727E-03
  2.388E-03  9.905E-04  1.433E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
CO2          + hv           = COP          + OP           + E            +             316.3
  1.816E-01  1.816E-01  1.816E-01  1.816E-01  1.816E-01  1.816E-01  1.816E-01  1.816E-01  1.816E-01  1.816E-01
  1.816E-01  1.336E-01  1.056E-01  1.027E-01  9.708E-02  9.362E-02  9.068E-02  8.629E-02  8.493E-02  8.821E-02
  8.772E-02  8.385E-02  7.971E-02  6.795E-02  5.197E-02  3.863E-02  2.760E-02  1.685E-02  1.124E-02  6.358E-03
  2.925E-03  6.343E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
CO2          + hv           = OP           + CP           + O            + E           262.7
  1.600E-01  1.600E-01  1.600E-01  1.600E-01  1.600E-01  1.600E-01  1.600E-01  1.600E-01  1.600E-01  1.600E-01
  1.600E-01  1.177E-01  9.309E-02  7.987E-02  6.858E-02  5.856E-02  5.215E-02  4.676E-02  4.141E-02  3.914E-02
  3.282E-02  2.394E-02  1.866E-02  1.216E-02  6.033E-03  1.861E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
CO2          + hv           = CPP          + O2           + E            + E           263.2
  1.073E-03  1.073E-03  1.073E-03  1.073E-03  1.073E-03  1.073E-03  7.893E-04  6.242E-04  5.507E-04  3.374E-04
  2.252E-04  1.180E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
CO2          + hv           = C            + O            + O            + 156         503.7
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  1.046E-03  1.319E-03  1.557E-03  1.615E-03  1.556E-03  1.319E-03  9.638E-04  5.796E-04
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
