    80     8    20
Wavelength (Angstroms)
  3.021E-02  1.627E-02  2.009E-02  4.111E-02  3.095E-02  2.340E-02  4.727E-02  1.819E-02  3.449E-02  5.367E-02
  6.731E-02  5.249E-02  8.593E-02  1.506E-01  7.789E-02  5.782E-02  1.945E-01  1.692E-01  1.437E-01  1.903E-01
N2            7
Total Absorption Cross Section (cm^2)
  5.584E-20  2.791E-19  9.430E-19  1.891E-19  1.856E-19  3.096E-19  4.645E-19  6.758E-19  8.925E-19  1.146E-18
  1.425E-18  1.736E-18  2.141E-18  2.566E-18  2.984E-18  3.460E-18  3.972E-18  4.519E-18  5.158E-18  5.840E-18
  6.587E-18  7.410E-18  8.281E-18  9.112E-18  9.778E-18  1.016E-17  1.041E-17  1.062E-17  1.093E-17  1.129E-17
  1.175E-17  1.239E-17  1.314E-17  1.397E-17  1.482E-17  1.572E-17  1.664E-17  1.754E-17  1.850E-17  1.955E-17
  2.053E-17  2.145E-17  2.224E-17  2.287E-17  2.310E-17  2.310E-17  2.316E-17  2.344E-17  2.355E-17  2.350E-17
  2.361E-17  2.418E-17  2.484E-17  2.518E-17  2.500E-17  2.405E-17  2.294E-17  2.247E-17  2.240E-17  2.249E-17
  2.272E-17  2.296E-17  2.325E-17  2.352E-17  2.381E-17  2.407E-17  2.869E-17  3.626E-17  3.044E-17  3.628E-17
  2.605E-17  2.334E-17  3.257E-17  2.369E-17  2.547E-17  2.780E-17  3.254E-17  4.042E-17  5.970E-17  3.098E-17
Total Ion Cross Section (cm^2)
  6.996E-20  3.521E-19  1.131E-18  1.968E-19  1.912E-19  3.171E-19  4.742E-19  6.887E-19  9.891E-19  1.163E-18
  1.443E-18  1.753E-18  2.149E-18  2.566E-18  2.984E-18  3.460E-18  3.972E-18  4.519E-18  5.158E-18  5.840E-18
  6.587E-18  7.410E-18  8.281E-18  9.112E-18  9.778E-18  1.016E-17  1.041E-17  1.062E-17  1.093E-17  1.129E-17
  1.175E-17  1.239E-17  1.314E-17  1.397E-17  1.482E-17  1.572E-17  1.664E-17  1.754E-17  1.850E-17  1.955E-17
  2.053E-17  2.145E-17  2.224E-17  2.287E-17  2.310E-17  2.310E-17  2.316E-17  2.344E-17  2.355E-17  2.350E-17
  2.361E-17  2.418E-17  2.484E-17  2.518E-17  2.500E-17  2.405E-17  2.294E-17  2.247E-17  2.240E-17  2.249E-17
  2.272E-17  2.296E-17  2.325E-17  2.352E-17  2.381E-17  2.407E-17  2.644E-17  2.446E-17  2.632E-17  2.867E-17
  2.227E-17  1.351E-17  1.853E-17  1.229E-17  9.647E-18  1.442E-17  1.845E-17  1.904E-17  1.860E-17  1.281E-17
N2           + hv           = N2P          + E            +              +             796.8
  6.768E-03  6.151E-03  6.345E-03  1.405E-01  1.848E-01  2.016E-01  2.102E-01  2.138E-01  2.164E-01  2.195E-01
  2.220E-01  2.241E-01  2.528E-01  2.720E-01  2.765E-01  2.720E-01  2.673E-01  2.661E-01  2.614E-01  2.586E-01
  2.574E-01  2.514E-01  2.415E-01  2.347E-01  2.313E-01  2.333E-01  2.361E-01  2.380E-01  2.404E-01  2.450E-01
  2.515E-01  2.553E-01  2.595E-01  2.699E-01  2.914E-01  3.124E-01  3.327E-01  3.554E-01  3.742E-01  3.902E-01
  4.062E-01  4.224E-01  4.372E-01  4.357E-01  4.293E-01  4.207E-01  4.115E-01  4.019E-01  3.968E-01  3.969E-01
  3.972E-01  3.896E-01  3.800E-01  3.704E-01  3.608E-01  3.512E-01  3.416E-01  3.320E-01  3.224E-01  3.128E-01
  3.080E-01  3.080E-01  3.080E-01  3.080E-01  3.080E-01  3.080E-01  2.921E-01  2.450E-01  3.043E-01  2.934E-01
  3.342E-01  2.283E-01  2.896E-01  3.917E-01  3.677E-01  5.112E-01  6.091E-01  4.724E-01  4.390E-01  2.780E-01
N2           + hv           = N2P          + E            +              +              730.3
  1.150E-02  1.047E-02  1.079E-02  1.741E-01  2.156E-01  2.287E-01  2.351E-01  2.377E-01  2.396E-01  2.417E-01
  2.434E-01  2.449E-01  2.634E-01  2.756E-01  2.783E-01  2.756E-01  2.728E-01  2.721E-01  2.692E-01  2.674E-01
  2.667E-01  2.739E-01  2.886E-01  3.041E-01  3.253E-01  3.548E-01  3.856E-01  4.157E-01  4.327E-01  4.384E-01
  4.485E-01  4.577E-01  4.672E-01  4.747E-01  4.789E-01  4.798E-01  4.791E-01  4.796E-01  4.761E-01  4.702E-01
  4.643E-01  4.585E-01  4.524E-01  4.538E-01  4.605E-01  4.658E-01  4.708E-01  4.753E-01  4.830E-01  4.947E-01
  5.086E-01  5.185E-01  5.267E-01  5.351E-01  5.434E-01  5.516E-01  5.599E-01  5.683E-01  5.765E-01  5.848E-01
  5.890E-01  5.890E-01  5.890E-01  5.890E-01  5.890E-01  5.890E-01  6.424E-01  5.245E-01  5.807E-01  5.266E-01
  5.495E-01  3.916E-01  3.420E-01  2.038E-01  4.688E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2           + hv           = N2P          + E            +              +              660.4
  1.407E-02  1.294E-02  1.328E-02  8.453E-02  9.628E-02  9.933E-02  1.008E-01  1.014E-01  1.018E-01  1.023E-01
  1.027E-01  1.031E-01  1.073E-01  1.101E-01  1.108E-01  1.101E-01  1.095E-01  1.093E-01  1.087E-01  1.082E-01
  1.081E-01  1.072E-01  1.058E-01  1.049E-01  1.027E-01  9.955E-02  9.646E-02  9.320E-02  9.531E-02  1.031E-01
  1.085E-01  1.110E-01  1.135E-01  1.140E-01  1.112E-01  1.078E-01  1.042E-01  1.007E-01  9.683E-02  9.272E-02
  8.860E-02  8.449E-02  8.045E-02  7.998E-02  8.141E-02  8.271E-02  8.398E-02  8.521E-02  8.673E-02  8.859E-02
  9.051E-02  9.195E-02  9.325E-02  9.455E-02  9.585E-02  9.715E-02  9.845E-02  9.975E-02  1.011E-01  1.023E-01
  1.030E-01  1.030E-01  1.030E-01  1.030E-01  1.030E-01  1.030E-01  1.480E-03  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2           + hv           = NP           + N            + E            +              490.7
  7.368E-02  7.333E-02  7.768E-02  6.222E-02  5.239E-02  4.884E-02  4.702E-02  4.628E-02  4.584E-02  4.530E-02
  4.495E-02  4.459E-02  3.850E-02  3.413E-02  3.316E-02  3.416E-02  3.524E-02  3.554E-02  3.673E-02  3.500E-02
  1.688E-02  1.846E-02  3.557E-02  5.044E-02  4.089E-02  3.018E-02  3.546E-02  2.928E-02  2.710E-02  2.829E-02
  2.724E-02  2.726E-02  2.789E-02  2.771E-02  2.673E-02  2.670E-02  2.719E-02  2.495E-02  2.250E-02  2.228E-02
  2.334E-02  2.517E-02  3.384E-02  4.087E-02  4.004E-02  4.113E-02  4.577E-02  5.053E-02  4.565E-02  2.713E-02
  5.605E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2           + hv           = NP           + N            + E            +              428.1
  3.131E-01  3.116E-01  3.301E-01  2.644E-01  2.227E-01  2.076E-01  1.998E-01  1.967E-01  1.948E-01  1.925E-01
  1.910E-01  1.895E-01  1.636E-01  1.450E-01  1.409E-01  1.452E-01  1.498E-01  1.511E-01  1.561E-01  1.669E-01
  1.869E-01  1.798E-01  1.742E-01  2.293E-01  1.680E-01  1.429E-01  1.333E-01  1.277E-01  1.087E-01  9.497E-02
  8.869E-02  8.572E-02  8.426E-02  7.993E-02  7.296E-02  6.821E-02  6.409E-02  5.324E-02  4.193E-02  3.454E-02
  2.760E-02  1.851E-02  5.943E-03  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2           + hv           = NP           + N            + E            +             369.5
  2.763E-01  2.750E-01  2.913E-01  2.333E-01  1.965E-01  1.831E-01  1.763E-01  1.736E-01  1.719E-01  1.699E-01
  1.686E-01  1.672E-01  1.444E-01  1.280E-01  1.244E-01  1.281E-01  1.321E-01  1.333E-01  1.377E-01  1.373E-01
  1.403E-01  1.456E-01  1.361E-01  5.134E-02  1.192E-01  1.363E-01  1.021E-01  9.214E-02  9.276E-02  8.352E-02
  7.303E-02  6.494E-02  5.719E-02  4.670E-02  3.394E-02  2.139E-02  7.437E-03  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2           + hv           = NP           + N            + E            +              362.0
  7.368E-02  7.333E-02  7.768E-02  6.222E-02  5.239E-02  4.884E-02  4.702E-02  4.628E-02  4.584E-02  4.530E-02
  4.495E-02  4.459E-02  3.850E-02  3.413E-02  3.316E-02  3.416E-02  3.524E-02  3.554E-02  3.673E-02  3.500E-02
  3.275E-02  3.715E-02  3.803E-02  5.044E-02  4.089E-02  3.018E-02  3.546E-02  2.928E-02  2.699E-02  2.629E-02
  2.258E-02  1.958E-02  1.661E-02  1.275E-02  8.192E-03  3.549E-03  1.893E-04  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
