    35     19    4
Wavelength (Angstroms)
  3.074E-01  4.462E-01  4.205E-01  4.732E-01  4.879E-01  4.405E-01  4.338E-01  4.998E-01  4.943E-01  4.939E-01
  5.295E-01  5.219E-01  5.571E-01  5.201E-01  5.512E-01  5.684E-01  6.234E-01  6.737E-01  5.508E-01  6.188E-01
  4.459E-01  4.693E-01  4.629E-01  4.743E-01  3.951E-01  4.525E-01  4.619E-01  4.378E-01  4.275E-01  3.574E-01
  3.596E-01  3.474E-01  3.364E-01  3.164E-01  2.273E-01
NO2         2
Total Absorption Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.005E-17  1.005E-17  1.005E-17
  1.005E-17  1.005E-17  1.005E-17  1.005E-17  1.068E-17  5.464E-17  6.308E-17  1.005E-17  8.008E-18  7.175E-18
  6.342E-18  5.508E-18  4.894E-18  2.200E-17  2.507E-17
Total Ionization Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E-17  1.000E-17  1.000E-17
  1.000E-17  1.000E-17  1.000E-17  1.000E-17  1.000E-17  1.000E-17  9.629E-18  8.792E-18  7.958E-18  7.125E-18
  6.292E-18  5.458E-18  4.604E-18  3.695E-18  3.160E-18
NO2          + hv           = NO2P         + E            +              +             1293.4
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.950E-01  9.950E-01  9.950E-01
  9.950E-01  9.950E-01  9.950E-01  9.950E-01  9.368E-01  1.830E-01  1.527E-01  8.749E-01  9.938E-01  9.930E-01
  9.921E-01  9.909E-01  9.407E-01  1.680E-01  1.260E-01
NO2          + hv           = NO           + O            +              +             3903.0
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.975E-03  4.975E-03  4.975E-03
  4.975E-03  4.975E-03  4.975E-03  4.975E-03  6.325E-02  8.170E-01  8.473E-01  1.251E-01  6.243E-03  6.969E-03
  7.884E-03  9.077E-03  5.934E-02  8.320E-01  8.740E-01
N2O         2
Total Absorption Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.020E-16  9.370E-17  8.673E-17
  7.883E-17  5.746E-17  1.138E-17  7.450E-18  8.450E-18  9.450E-18  1.122E-17  1.392E-17  1.662E-17  1.932E-17
  2.202E-17  2.472E-17  2.742E-17  3.012E-17  3.282E-17
Total Ionization Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.084E-17  8.438E-17  7.890E-17
  7.205E-17  5.118E-17  4.933E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2O          + hv           = N2OP         + E            +              +             961.9
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  8.909E-01  9.005E-01  9.098E-01
  9.141E-01  8.908E-01  4.334E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2O          + hv           = N2           + O1D          +              +             2115.0
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.091E-01  9.952E-02  9.023E-02
  8.595E-02  1.092E-01  5.666E-01  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
N2O5        1
Total Absorption Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.649E-17  2.436E-17  2.280E-17  2.172E-17
  2.102E-17  2.063E-17  2.045E-17  2.040E-17  2.165E-17
Total Ionization Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
N2O5         + hv           = NO2          + NO3          +              +             12536.0
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
HONO        1
Total Absorption Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.824E-17  2.797E-17  2.769E-17  2.742E-17
  2.715E-17  2.688E-17  2.661E-17  2.634E-17  2.607E-17
Total Ionization Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
HONO         + hv           = OH           + NO           +              +             5806.8
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
HONO2       1
Total Absorption Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.080E-17  1.939E-17  1.797E-17  1.656E-17
  1.515E-17  1.373E-17  1.232E-17  1.090E-17  1.120E-17
Total Ionization Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
HONO2        + hv           = OH           + NO2          +              +             5774.0
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
  1.000E+00  1.000E+00  1.000E+00  1.000E+00  1.000E+00
HO2NO2        2
Total Absorption Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.907E-17  3.691E-17  3.487E-17  3.294E-17
  3.113E-17  2.944E-17  2.786E-17  2.640E-17  2.505E-17
Total Ionization Cross Section (cm^2)
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
HO2NO2       + hv           = HO2          + NO2          +              +             12320.0
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.700E+00  0.700E+00  0.700E+00  0.700E+00
  0.700E+00  0.700E+00  0.700E+00  0.700E+00  0.700E+00
HO2NO2       + hv           = OH           + NO3          +              +             12320.0
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.300E+00  0.300E+00  0.300E+00  0.300E+00
  0.300E+00  0.300E+00  0.300E+00  0.300E+00  0.300E+00
